device_record_time,Device Serial Number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,Amazon Marketplace
2024-02-02T07:08:29Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T06:06:36Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T06:06:09Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T06:05:32Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T06:00:02Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T06:00:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T05:35:32Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T05:14:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T05:13:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T04:15:33Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T04:14:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-01T22:10:58Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-01T22:10:29Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-02-01T08:11:44Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-02-01T07:21:21Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-02-01T04:24:59Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-02-01T04:24:18Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-31T21:39:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-31T21:39:20Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-31T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-31T07:03:10Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-31T05:22:01Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-31T05:21:09Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-30T08:11:39Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-30T08:11:27Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-30T03:57:05Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-30T03:56:51Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T21:12:26Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T21:12:03Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T14:42:15Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T14:41:26Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T08:11:25Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T04:30:12Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T04:28:46Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T02:21:02Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T02:17:45Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T01:10:39Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T00:31:42Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-29T00:31:08Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-28T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-28T08:11:28Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T17:58:40Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T17:58:13Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T15:16:42Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T15:16:19Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T09:38:17Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T09:37:06Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T08:11:44Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T07:37:16Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T02:59:02Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-27T02:58:46Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T21:09:50Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T21:01:54Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T21:01:45Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T08:11:40Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T07:40:06Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T05:02:53Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T05:02:45Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T04:36:08Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-26T04:35:23Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T21:29:38Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T21:28:44Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T21:03:59Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T20:32:36Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T20:32:32Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T08:11:43Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T06:00:02Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T06:00:01Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T05:16:58Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T05:13:33Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T01:43:11Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-25T01:42:43Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-24T08:11:46Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-24T08:11:42Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-24T08:11:29Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-24T04:48:26Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-24T04:47:09Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T21:03:17Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T21:02:46Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T13:05:05Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T08:11:38Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T08:11:26Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T04:07:24Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-23T04:07:16Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T21:27:33Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T21:26:28Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T20:53:21Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T20:52:57Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T08:11:43Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T08:11:29Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T04:07:05Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-22T04:06:20Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-21T11:50:20Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-21T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-21T06:08:43Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-21T06:07:32Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-21T06:07:27Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-20T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-20T07:14:44Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-20T04:49:46Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-20T04:49:21Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-19T22:22:52Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-19T22:20:21Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-19T08:11:43Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-19T08:11:29Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-19T04:50:34Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-19T04:48:11Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-18T08:11:44Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-18T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-18T07:41:02Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-18T03:56:47Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-18T03:55:56Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T22:37:54Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T22:36:51Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T08:11:41Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T08:11:27Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T04:00:29Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T03:55:23Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T02:05:44Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-17T02:05:28Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T21:57:23Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T21:56:33Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T08:11:42Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T07:56:33Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T04:22:58Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T04:22:53Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T02:18:11Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T00:10:15Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-16T00:09:20Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T22:30:46Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T22:29:58Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T18:24:00Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T18:23:59Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T18:22:57Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T08:11:45Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T08:11:28Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T04:08:13Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-15T04:07:06Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-14T08:12:01Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
2024-01-14T08:08:45Z,G0016T03101203AQ,Ereader,United States,4142850042,Not Available,deviceAction,Not Available,Amazon.com
