created_timestamp,preferred_marketplace,country,device_family,ASIN,ads_or_recommendations_type,ads_or_recommendations_asin,ad_or_recommendation_location,ad_or_recommendation_position
2025-05-26T21:47:16Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,,,Lockscreen,Lockscreen
2024-08-15T03:32:44Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-12T21:08:37Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,,Lockscreen,Lockscreen
2025-01-07T07:24:02Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,,,Lockscreen,Lockscreen
2024-12-01T05:22:53Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,B0D1858F8R,Lockscreen,Lockscreen
2025-07-08T03:19:26Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,,Lockscreen,Lockscreen
2025-03-24T04:43:22Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,,,Lockscreen,Lockscreen
2024-08-18T22:25:06Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-01-16T04:47:15Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2024-12-09T07:47:32Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2025-03-26T08:20:17Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,,,Lockscreen,Lockscreen
2025-02-28T00:29:33Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,,,Lockscreen,Lockscreen
2025-02-23T19:39:23Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2024-10-29T22:35:28Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-06-20T01:06:27Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,B0DHYRVT2J,Lockscreen,Lockscreen
2025-06-13T07:16:45Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,,B0DK3YNS28,Lockscreen,Lockscreen
2025-05-17T07:17:15Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,,Lockscreen,Lockscreen
2025-07-16T20:26:15Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,,,Lockscreen,Lockscreen
2025-07-06T21:02:59Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,B0DGZFKLQJ,Lockscreen,Lockscreen
2024-10-29T07:41:38Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-01-04T06:28:03Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,,,Lockscreen,Lockscreen
2025-07-12T19:06:04Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,B0DZRSR4JT,Lockscreen,Lockscreen
2025-06-25T22:15:47Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,,,Lockscreen,Lockscreen
2024-11-03T04:17:51Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-02-05T22:09:00Z,www.amazon.com,US,Kindle E-reader,OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,,,Lockscreen,Lockscreen
2024-12-09T05:26:40Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2024-10-30T21:15:35Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-05-21T04:31:44Z,www.amazon.com,US,Kindle E-reader,FTT7VNOWFIXZCCUGO3PVUC2EFP5UBTOU,,,Lockscreen,Lockscreen
2025-01-05T21:42:30Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-01-22T04:58:41Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,,,Lockscreen,Lockscreen
2025-01-24T05:28:50Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,,,Lockscreen,Lockscreen
2025-06-21T01:02:51Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2024-09-19T04:17:29Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-22T08:51:21Z,www.amazon.com,US,Kindle E-reader,WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,,B0DDY4D8LV,Lockscreen,Lockscreen
2025-06-03T07:32:11Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,B0D6RK91Q8,Lockscreen,Lockscreen
2024-10-08T03:36:22Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,More by Author Recommendation,B01BJSOEFS,Lockscreen,Lockscreen
2025-02-08T07:05:27Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,,,Lockscreen,Lockscreen
2025-07-24T08:50:49Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-03-30T09:44:13Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-05-04T18:59:11Z,www.amazon.com,US,Kindle E-reader,LTCRXOXA6TOUTCKMTU3ZCVIOM5BKGXOC,,,Lockscreen,Lockscreen
2025-06-21T21:47:38Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2025-08-02T08:48:08Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,,,Lockscreen,Lockscreen
2025-06-10T08:51:22Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,,B0CQ28VDLY,Lockscreen,Lockscreen
2024-09-04T02:58:15Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-18T08:07:48Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-04-14T23:22:18Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,,,Lockscreen,Lockscreen
2025-04-07T08:18:05Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,,Lockscreen,Lockscreen
2024-11-16T07:45:02Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,,,Lockscreen,Lockscreen
2025-07-16T08:44:12Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,,,Lockscreen,Lockscreen
2025-07-28T23:04:22Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,,,Lockscreen,Lockscreen
2025-04-29T03:56:29Z,www.amazon.com,US,Kindle E-reader,C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,,B0DC6Q9XBL,Lockscreen,Lockscreen
2025-06-17T22:25:47Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,B0D31YXN68,Lockscreen,Lockscreen
2025-04-21T04:07:46Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-05-09T05:18:45Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-06-20T01:35:00Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2025-04-28T03:42:37Z,www.amazon.com,US,Kindle E-reader,C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,,,Lockscreen,Lockscreen
2024-08-24T04:55:09Z,www.amazon.com,US,Kindle E-reader,0A7C416992574F5E9E06498F5AC4E33E,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-08-09T03:28:41Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-02-22T08:34:51Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,B0D6BYSGHK,Lockscreen,Lockscreen
2024-10-04T08:40:04Z,www.amazon.com,US,Kindle E-reader,B0CGZFPKTZ,More by Author Recommendation,B0CGZFPKTZ,Lockscreen,Lockscreen
2025-04-30T22:30:13Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,,,Lockscreen,Lockscreen
2024-08-28T21:22:10Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-01-20T08:39:18Z,www.amazon.com,US,Kindle E-reader,2CTL27BREQN7JTZSLXXAM2YMSI6DZDZV,,,Lockscreen,Lockscreen
2024-11-28T04:00:03Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2024-10-22T04:03:31Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-01-20T19:26:04Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,,,Lockscreen,Lockscreen
2025-04-07T07:15:57Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,,Lockscreen,Lockscreen
2025-07-19T01:34:27Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2024-10-03T03:13:26Z,www.amazon.com,US,Kindle E-reader,B0CGZFPKTZ,,,Lockscreen,Lockscreen
2025-03-17T08:21:48Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-04-17T04:06:14Z,www.amazon.com,US,Kindle E-reader,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,,,Lockscreen,Lockscreen
2024-11-28T08:54:01Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,B0CZV6VS9V,Lockscreen,Lockscreen
2025-07-19T03:42:50Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2025-05-11T07:21:23Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-01-06T23:19:18Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,,,Lockscreen,Lockscreen
2025-07-11T21:22:22Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2025-01-27T08:15:16Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-03-19T03:38:49Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-07-12T03:24:32Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2025-02-04T01:53:49Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,,,Lockscreen,Lockscreen
2025-04-20T07:15:42Z,www.amazon.com,US,Kindle E-reader,U2Z3ZVHOGQDZ2SJB23WAYVQTZA37NXVN,,B0CNYGK3FV,Lockscreen,Lockscreen
2025-07-19T19:16:15Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2025-02-17T08:40:47Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,,,Lockscreen,Lockscreen
2024-09-06T08:05:09Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-10-06T21:12:37Z,www.amazon.com,US,Kindle E-reader,B0CQHM2KL5,More by Author Recommendation,B01BJSOEFS,Lockscreen,Lockscreen
2025-02-11T22:33:15Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,,,Lockscreen,Lockscreen
2025-07-21T23:21:02Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,,,Lockscreen,Lockscreen
2024-08-19T05:21:31Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-09-19T00:48:55Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-09-20T02:11:36Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-05-15T08:03:09Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,,Lockscreen,Lockscreen
2025-01-04T20:24:13Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,,,Lockscreen,Lockscreen
2024-12-02T21:21:46Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2025-05-10T03:52:03Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-05-18T19:35:20Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,,Lockscreen,Lockscreen
2024-09-23T02:44:52Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-01T03:06:17Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,,Lockscreen,Lockscreen
2024-09-01T19:43:44Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-17T01:18:09Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,,B0D31YD2LL,Lockscreen,Lockscreen
2025-06-20T07:21:15Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2025-07-17T21:17:25Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-09-09T03:06:10Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-02-23T07:29:03Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2025-01-23T00:19:07Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-07-10T03:54:35Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,B0DZRSR4JT,Lockscreen,Lockscreen
2025-02-10T02:44:29Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,,B0D4RBH48Z,Lockscreen,Lockscreen
2025-06-06T07:19:13Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,B0DK3YNS28,Lockscreen,Lockscreen
2024-08-04T21:08:22Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2025-06-19T03:24:34Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,,B074CHRTW2,Lockscreen,Lockscreen
2025-01-08T06:50:33Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,,,Lockscreen,Lockscreen
2024-08-16T04:26:29Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-12-06T08:15:33Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,,,Lockscreen,Lockscreen
2024-08-20T22:51:54Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-07T08:59:12Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2025-05-26T07:23:16Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,,,Lockscreen,Lockscreen
2024-08-31T19:15:05Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-16T23:23:29Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2024-09-26T08:09:42Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,More by Author Recommendation,B084M663VB,Lockscreen,Lockscreen
2025-05-19T08:52:16Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,,Lockscreen,Lockscreen
2025-04-20T05:00:51Z,www.amazon.com,US,Kindle E-reader,U2Z3ZVHOGQDZ2SJB23WAYVQTZA37NXVN,,,Lockscreen,Lockscreen
2025-02-27T01:17:09Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,,B0CZ9PHQ4Z,Lockscreen,Lockscreen
2025-03-30T09:44:14Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-03-21T08:19:01Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-05-23T22:16:32Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,,Lockscreen,Lockscreen
2025-01-10T04:54:20Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2025-02-09T08:01:28Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,,,Lockscreen,Lockscreen
2025-06-14T03:13:25Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,,,Lockscreen,Lockscreen
2025-01-02T05:08:16Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2024-12-10T08:54:44Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,B0CW1MK6PL,Lockscreen,Lockscreen
2024-09-11T00:13:29Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-21T08:39:24Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-04-24T04:31:18Z,www.amazon.com,US,Kindle E-reader,WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,,,Lockscreen,Lockscreen
2025-04-09T01:22:30Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,B0CZ9PHQ4Z,Lockscreen,Lockscreen
2025-05-19T04:09:56Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,,Lockscreen,Lockscreen
2024-08-23T01:37:35Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-12-28T06:45:43Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-07-17T04:40:46Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,,,Lockscreen,Lockscreen
2025-02-21T23:24:03Z,www.amazon.com,US,Kindle E-reader,4LXTLEYZY7L7ETOIXN5BEITXMZHJAT2H,,,Lockscreen,Lockscreen
2025-02-03T03:53:54Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,,,Lockscreen,Lockscreen
2025-03-14T21:14:43Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,B0D12PL21G,Lockscreen,Lockscreen
2024-10-28T08:18:20Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2024-12-29T07:46:44Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-06-20T22:09:17Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2025-07-30T17:22:28Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-09-02T15:22:04Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-12-09T04:59:42Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,B0CTL2MN9T,Lockscreen,Lockscreen
2025-02-22T06:45:37Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2024-12-17T23:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-11T22:39:29Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2024-09-25T08:03:21Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,More by Author Recommendation,B09NLPTNQ2,Lockscreen,Lockscreen
2025-03-23T04:14:39Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,,,Lockscreen,Lockscreen
2024-10-23T03:29:41Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-07-20T20:38:05Z,www.amazon.com,US,Kindle E-reader,RBEXH5ATPIXTSXDRPADA6TMFIDDTOR4L,,,Lockscreen,Lockscreen
2024-12-14T07:13:24Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2025-07-18T21:27:46Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2025-07-21T20:07:35Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-02-03T08:08:18Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,,,Lockscreen,Lockscreen
2024-08-28T08:22:01Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-25T08:31:32Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,,,Lockscreen,Lockscreen
2024-08-19T20:51:59Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-18T22:32:11Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2025-03-08T06:57:15Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2025-02-07T08:13:04Z,www.amazon.com,US,Kindle E-reader,B0CQHL1XV7,,B0D4RBH48Z,Lockscreen,Lockscreen
2024-11-08T04:57:39Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2024-12-26T04:40:48Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2024-08-12T08:36:48Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-24T04:14:49Z,www.amazon.com,US,Kindle E-reader,Not Available,,B0D18FYGG6,Lockscreen,Lockscreen
2024-08-22T21:33:02Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-02-20T22:18:44Z,www.amazon.com,US,Kindle E-reader,XUTYDSDJUGD5CEHPJUSBR6WPEFKRWCFB,,B0D6BYSGHK,Lockscreen,Lockscreen
2024-11-15T07:23:52Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,,B0CS4H2JSF,Lockscreen,Lockscreen
