device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2025-05-21T04:03:41Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2827000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-21T03:16:34Z,Amazon.com
2025-05-21T03:16:37Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,1000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-21T03:16:36Z,Amazon.com
2025-05-21T03:16:31Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,5355000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-21T01:47:16Z,Amazon.com
2025-05-21T01:47:20Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-21T01:47:18Z,Amazon.com
2025-05-20T04:01:02Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,5684000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-20T02:26:18Z,Amazon.com
2025-05-20T02:26:18Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,12000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-20T02:26:06Z,Amazon.com
2025-05-20T02:26:16Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,11000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-20T02:26:05Z,Amazon.com
2025-05-20T02:26:11Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2297000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-20T01:47:54Z,Amazon.com
2025-05-20T01:47:58Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,3000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-20T01:47:55Z,Amazon.com
2025-05-19T23:27:26Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1548000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-19T23:01:38Z,Amazon.com
2025-05-19T23:01:41Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,1000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-19T23:01:40Z,Amazon.com
2025-05-19T04:09:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,631000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-19T03:59:25Z,Amazon.com
2025-05-19T03:59:51Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,25000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-19T03:59:26Z,Amazon.com
2025-05-18T19:35:20Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,911000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-18T19:20:09Z,Amazon.com
2025-05-18T19:20:12Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-18T19:20:10Z,Amazon.com
2025-05-18T03:59:32Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2484000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-18T03:18:08Z,Amazon.com
2025-05-18T03:18:13Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,3000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-18T03:18:10Z,Amazon.com
2025-05-17T20:37:05Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,3506000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-17T19:38:39Z,Amazon.com
2025-05-17T19:38:43Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,3000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-17T19:38:40Z,Amazon.com
2025-05-17T15:21:08Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1472000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-17T14:56:36Z,Amazon.com
2025-05-17T14:56:40Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-17T14:56:38Z,Amazon.com
2025-05-17T06:36:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,4000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-17T06:36:53Z,Amazon.com
2025-05-17T06:36:55Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,6000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-17T06:36:49Z,Amazon.com
2025-05-16T21:33:39Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1069000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-16T21:15:50Z,Amazon.com
2025-05-16T21:16:03Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,11000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-16T21:15:52Z,Amazon.com
2025-05-16T21:02:35Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1300000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-16T20:40:55Z,Amazon.com
2025-05-16T20:41:00Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,3000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-16T20:40:57Z,Amazon.com
2025-05-16T02:46:51Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,697000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-16T02:35:14Z,Amazon.com
2025-05-16T02:35:18Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-16T02:35:16Z,Amazon.com
2025-05-15T22:46:22Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1308000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T22:24:34Z,Amazon.com
2025-05-15T22:24:37Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T22:24:35Z,Amazon.com
2025-05-15T00:24:38Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,398000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T00:18:00Z,Amazon.com
2025-05-15T00:18:01Z,G0016T03101203AQ,United States,com.lab126.browser,Not Available,Not Available,Ereader,Not Available,Not Available,1,88000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T00:16:33Z,Amazon.com
2025-05-15T00:16:36Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,37000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T00:15:59Z,Amazon.com
2025-05-15T00:16:06Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,312000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T00:10:54Z,Amazon.com
2025-05-15T00:15:58Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,304000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-15T00:10:54Z,Amazon.com
2025-05-15T00:11:00Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,203000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-14T23:56:37Z,Amazon.com
2025-05-15T00:11:00Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,660000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-14T23:56:37Z,Amazon.com
2025-05-14T23:56:44Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,5000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-14T23:56:39Z,Amazon.com
2025-05-14T03:56:34Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2052000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-14T03:22:22Z,Amazon.com
2025-05-14T03:22:31Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,7000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-14T03:22:24Z,Amazon.com
2025-05-14T00:27:57Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1677000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T23:39:47Z,Amazon.com
2025-05-14T00:27:57Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1213000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T23:39:47Z,Amazon.com
2025-05-13T23:39:53Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,4000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T23:39:49Z,Amazon.com
2025-05-13T04:16:14Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1115000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T03:57:39Z,Amazon.com
2025-05-13T03:57:43Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T03:57:41Z,Amazon.com
2025-05-13T03:54:53Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1430000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T03:31:03Z,Amazon.com
2025-05-13T03:31:06Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-13T03:31:04Z,Amazon.com
2025-05-11T03:43:40Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,57000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:42:43Z,Amazon.com
2025-05-11T03:42:44Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,49000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:41:55Z,Amazon.com
2025-05-11T03:42:41Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,47000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:41:54Z,Amazon.com
2025-05-11T03:41:59Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,665000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:30:54Z,Amazon.com
2025-05-11T03:30:54Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,24000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:30:30Z,Amazon.com
2025-05-11T03:30:49Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,20000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:30:29Z,Amazon.com
2025-05-11T03:30:41Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1262000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:09:39Z,Amazon.com
2025-05-11T03:09:42Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-11T03:09:40Z,Amazon.com
2025-05-10T19:49:38Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1291000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-10T19:28:07Z,Amazon.com
2025-05-10T19:28:10Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-10T19:28:08Z,Amazon.com
2025-05-10T03:52:03Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2186000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-10T03:15:37Z,Amazon.com
2025-05-10T03:15:49Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,10000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-10T03:15:39Z,Amazon.com
2025-05-09T05:52:58Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1019000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-09T05:35:59Z,Amazon.com
2025-05-09T05:36:15Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,14000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-09T05:36:01Z,Amazon.com
2025-05-09T05:18:44Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,4772000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-09T03:59:12Z,Amazon.com
2025-05-09T03:59:15Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-09T03:59:13Z,Amazon.com
2025-05-08T23:43:38Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1679000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T23:15:39Z,Amazon.com
2025-05-08T23:15:45Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,4000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T23:15:41Z,Amazon.com
2025-05-08T04:17:07Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,3257000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T03:22:50Z,Amazon.com
2025-05-08T03:22:50Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,32000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T03:22:18Z,Amazon.com
2025-05-08T03:22:47Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,29000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T03:22:18Z,Amazon.com
2025-05-08T03:22:19Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,17000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T03:22:02Z,Amazon.com
2025-05-08T03:22:05Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-08T03:22:03Z,Amazon.com
2025-05-06T03:44:52Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,123000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:42:49Z,Amazon.com
2025-05-06T03:42:49Z,G0016T03101203AQ,United States,com.lab126.KPPStoreShopping,Not Available,Not Available,Ereader,Not Available,Not Available,1,15000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:42:34Z,Amazon.com
2025-05-06T03:42:35Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,32000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:42:03Z,Amazon.com
2025-05-06T03:42:04Z,G0016T03101203AQ,United States,com.lab126.KPPStoreShopping,Not Available,Not Available,Ereader,Not Available,Not Available,1,9000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:41:55Z,Amazon.com
2025-05-06T03:41:56Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,153000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:39:23Z,Amazon.com
2025-05-06T03:39:23Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,32000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:38:51Z,Amazon.com
2025-05-06T03:39:22Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,32000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:38:50Z,Amazon.com
2025-05-06T03:38:54Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,195000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:35:39Z,Amazon.com
2025-05-06T03:35:39Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,360000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:29:39Z,Amazon.com
2025-05-06T03:35:37Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,34000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-05-06T03:35:03Z,Amazon.com
